,Symbol,Price,Type,Strike,Exp Date,DTE,Bid,Midpoint,Ask,Last,Volume,Open Int,OI Chg,IV,Time
392,META,153.13,Put,152.5,2022-09-16,3.0,2.77,2.8,2.84,2.86,17004.0,4523.0,+433,56.50%,2022-09-13
393,SHOP,32.7,Put,32.0,2022-09-16,3.0,0.63,0.66,0.68,0.68,4197.0,3880.0,+430,84.92%,2022-09-13
394,ZS,181.22,Call,197.5,2022-09-16,3.0,0.18,0.22,0.25,0.17,585.0,429.0,+429,58.05%,2022-09-13
395,HOOD,10.41,Put,11.0,2022-09-16,3.0,0.65,0.68,0.71,0.65,671.0,1487.0,+428,65.84%,2022-09-13
396,SOFI,5.84,Put,6.5,2022-09-16,3.0,0.62,0.66,0.69,0.66,1354.0,4513.0,+428,98.45%,2022-09-13
397,META,153.13,Put,155.0,2022-09-16,3.0,3.95,4.05,4.15,4.12,30158.0,10588.0,+428,55.85%,2022-09-13
398,AMD,77.03,Put,81.0,2022-09-16,3.0,4.35,4.45,4.55,4.4,4740.0,1772.0,+427,61.46%,2022-09-13
399,CVNA,36.81,Put,35.5,2022-09-16,3.0,1.2,1.28,1.35,1.25,732.0,1042.0,+427,140.33%,2022-09-13
400,SQ,69.58,Put,75.0,2022-09-16,3.0,5.65,5.8,5.95,5.58,711.0,3361.0,+425,78.76%,2022-09-13
401,AFRM,24.19,Put,26.0,2022-09-16,3.0,2.15,2.18,2.2,2.23,1096.0,1845.0,+424,113.58%,2022-09-13
402,UPST,24.97,Call,28.0,2022-09-16,3.0,0.15,0.16,0.18,0.17,1639.0,1914.0,+424,111.05%,2022-09-13
403,VTYX,35.5,Put,30.0,2022-09-16,3.0,0.2,0.33,0.45,0.4,582.0,422.0,+422,177.68%,2022-09-13
404,CTIC,6.25,Put,6.0,2022-09-16,3.0,0.1,0.2,0.3,0.25,748.0,1529.0,+422,163.49%,2022-09-13
405,UPST,24.97,Put,27.0,2022-09-16,3.0,2.34,2.44,2.54,2.36,1320.0,1003.0,+414,111.93%,2022-09-13
406,TSLA,292.13,Put,310.0,2022-09-16,3.0,18.05,18.35,18.65,18.12,1729.0,3755.0,+414,41.84%,2022-09-13
407,PARA,22.53,Put,22.5,2022-09-16,3.0,0.51,0.54,0.57,0.57,2438.0,5618.0,+414,71.68%,2022-09-13
408,ORCL,76.04,Put,75.0,2022-09-16,3.0,0.56,0.64,0.71,0.65,3414.0,12865.0,+410,40.05%,2022-09-13
409,TGT,166.24,Put,170.0,2022-09-16,3.0,4.5,4.58,4.65,4.53,3012.0,3980.0,+408,35.29%,2022-09-13
410,RIOT,7.63,Call,8.0,2022-09-16,3.0,0.18,0.19,0.2,0.2,4573.0,16054.0,+407,125.41%,2022-09-13
411,APRN,6.56,Put,6.0,2022-09-16,3.0,0.25,0.28,0.3,0.25,796.0,3906.0,+404,211.45%,2022-09-13
412,GME,27.85,Put,29.0,2022-09-16,3.0,1.66,1.74,1.82,1.72,1330.0,2001.0,+404,102.14%,2022-09-13
413,FNKO,23.67,Call,25.0,2022-09-16,3.0,0.1,0.22,0.35,0.21,1578.0,1533.0,+398,76.82%,2022-09-13
414,SHOP,32.7,Call,35.5,2022-09-16,3.0,0.18,0.19,0.2,0.19,962.0,3084.0,+396,84.51%,2022-09-13
415,AMZN,126.82,Put,132.5,2022-09-16,3.0,4.9,5.73,6.55,6.05,1392.0,23970.0,+395,45.19%,2022-09-13
416,HTZ,19.05,Call,20.0,2022-09-16,3.0,0.03,0.07,0.11,0.1,942.0,5395.0,+393,58.22%,2022-09-13
417,UNH,513.96,Put,520.0,2022-09-16,3.0,7.75,8.5,9.25,10.1,505.0,2452.0,+390,26.37%,2022-09-13
418,AMD,77.03,Put,76.0,2022-09-16,3.0,1.32,1.33,1.34,1.34,4598.0,852.0,+387,65.57%,2022-09-13
419,SBUX,87.84,Put,88.0,2022-09-16,3.0,1.65,1.71,1.77,1.75,1375.0,1987.0,+386,52.51%,2022-09-13
420,MTCH,59.79,Put,60.0,2022-09-16,3.0,1.38,1.5,1.61,1.6,1541.0,2024.0,+384,69.17%,2022-09-13
421,ENVX,21.72,Put,20.0,2022-09-16,3.0,0.25,0.33,0.4,0.35,611.0,2459.0,+383,130.05%,2022-09-13
422,RIVN,38.76,Call,41.0,2022-09-16,3.0,0.35,0.38,0.4,0.39,910.0,1033.0,+383,82.33%,2022-09-13
423,NVDA,131.31,Put,138.0,2022-09-16,3.0,7.2,7.5,7.8,7.62,4776.0,1820.0,+383,66.86%,2022-09-13
424,MARA,12.82,Put,12.5,2022-09-16,3.0,0.5,0.51,0.52,0.5,11886.0,1522.0,+383,141.73%,2022-09-13
425,AMZN,126.82,Put,131.0,2022-09-16,3.0,4.7,4.85,5.0,4.97,4040.0,6684.0,+382,49.80%,2022-09-13
426,NVDA,131.31,Call,145.0,2022-09-16,3.0,0.16,0.17,0.18,0.16,8550.0,7990.0,+381,65.31%,2022-09-13
427,AVYA,1.82,Call,1.5,2022-09-16,3.0,0.3,0.35,0.4,0.37,1403.0,6644.0,+378,271.20%,2022-09-13
428,RBLX,43.87,Put,43.0,2022-09-16,3.0,1.32,1.36,1.4,1.33,883.0,660.0,+377,110.41%,2022-09-13
429,SQ,69.58,Put,74.0,2022-09-16,3.0,4.8,4.95,5.1,5.0,535.0,915.0,+374,80.91%,2022-09-13
430,MMM,120.47,Put,200.0,2022-09-16,3.0,79.25,79.53,79.8,79.0,5049.0,37530.0,"-31,298",269.57%,2022-09-13
431,CHPT,17.54,Call,16.0,2022-09-16,3.0,1.6,1.66,1.72,1.62,1101.0,17470.0,"-17,186",86.27%,2022-09-13
432,BAC,34.0,Call,35.0,2022-09-16,3.0,0.13,0.15,0.16,0.13,10386.0,29610.0,"-15,511",37.70%,2022-09-13
433,AMZN,126.82,Call,120.0,2022-09-16,3.0,7.0,7.65,8.3,7.5,1139.0,85036.0,"-12,475",64.33%,2022-09-13
434,AMZN,126.82,Put,120.0,2022-09-16,3.0,0.45,0.46,0.47,0.45,13362.0,94322.0,"-11,035",56.56%,2022-09-13
435,TSLA,292.13,Call,270.0,2022-09-16,3.0,22.2,22.53,22.85,22.68,551.0,16224.0,"-9,290",59.97%,2022-09-13
436,SBUX,87.84,Call,87.5,2022-09-16,3.0,1.77,1.83,1.89,1.8,5543.0,12191.0,"-6,261",51.23%,2022-09-13
437,META,153.13,Call,170.0,2022-09-16,3.0,0.11,0.11,0.12,0.12,25058.0,32233.0,"-5,985",62.72%,2022-09-13
438,PFE,46.19,Put,50.0,2022-09-16,3.0,3.75,3.83,3.9,3.8,852.0,23744.0,"-5,771",60.48%,2022-09-13
439,NKLA,5.03,Call,5.0,2022-09-16,3.0,0.13,0.15,0.16,0.15,1576.0,8105.0,"-5,510",73.88%,2022-09-13
440,TSLA,292.13,Call,300.0,2022-09-16,3.0,1.96,2.03,2.1,2.06,111288.0,35994.0,"-5,164",46.99%,2022-09-13
441,MARA,12.82,Put,15.0,2022-09-16,3.0,2.28,2.32,2.36,2.25,828.0,17546.0,"-4,880",159.79%,2022-09-13
442,UBER,31.32,Call,31.0,2022-09-16,3.0,0.88,0.92,0.95,0.92,2166.0,6844.0,"-4,836",66.19%,2022-09-13
443,AAPL,153.84,Call,155.0,2022-09-16,3.0,1.56,1.61,1.65,1.6,35877.0,49027.0,"-4,825",37.97%,2022-09-13
444,MU,53.62,Put,50.0,2022-09-16,3.0,0.18,0.19,0.2,0.19,3160.0,13511.0,"-4,468",66.56%,2022-09-13
445,MARA,12.82,Call,15.0,2022-09-16,3.0,0.1,0.11,0.12,0.12,5534.0,21241.0,"-4,433",151.49%,2022-09-13
446,AAPL,153.84,Call,162.5,2022-09-16,3.0,0.13,0.14,0.14,0.14,48742.0,18298.0,"-4,262",38.54%,2022-09-13
447,WFC,43.22,Call,45.0,2022-09-16,3.0,0.1,0.11,0.12,0.12,4810.0,42105.0,"-4,207",41.50%,2022-09-13
448,TEVA,9.01,Put,9.0,2022-09-16,3.0,0.1,0.15,0.19,0.19,966.0,27407.0,"-3,560",60.11%,2022-09-13
449,GOOGL,104.32,Put,125.0,2022-09-16,3.0,18.5,19.83,21.15,19.37,1028.0,7746.0,"-3,442",138.93%,2022-09-13
450,NIO,21.97,Call,20.0,2022-09-16,3.0,2.02,2.09,2.15,2.07,3182.0,20388.0,"-3,277",87.59%,2022-09-13
451,CHPT,17.54,Put,16.5,2022-09-16,3.0,0.19,0.2,0.21,0.21,1095.0,19000.0,"-3,194",96.03%,2022-09-13
452,VZ,41.75,Call,41.5,2022-09-16,3.0,0.51,0.55,0.59,0.56,3279.0,7929.0,"-3,140",28.54%,2022-09-13
453,UBER,31.32,Call,32.5,2022-09-16,3.0,0.22,0.25,0.27,0.25,8446.0,38440.0,"-2,776",59.13%,2022-09-13
454,META,153.13,Put,170.0,2022-09-16,3.0,16.8,16.95,17.1,16.8,2894.0,28856.0,"-2,681",72.45%,2022-09-13
455,AMZN,126.82,Call,132.0,2022-09-16,3.0,0.48,0.52,0.57,0.48,14744.0,8296.0,"-2,564",45.70%,2022-09-13
456,BA,147.31,Call,160.0,2022-09-16,3.0,0.11,0.12,0.13,0.13,3383.0,6486.0,"-2,476",53.01%,2022-09-13
457,BA,147.31,Put,160.0,2022-09-16,3.0,12.0,12.6,13.2,12.25,1138.0,6496.0,"-2,395",73.61%,2022-09-13
458,AAPL,153.84,Call,145.0,2022-09-16,3.0,9.0,9.48,9.95,9.03,892.0,14415.0,"-2,340",43.40%,2022-09-13
459,HOOD,10.41,Call,11.0,2022-09-16,3.0,0.1,0.11,0.11,0.11,6869.0,12677.0,"-2,195",83.26%,2022-09-13
460,INTC,29.29,Put,37.5,2022-09-16,3.0,8.1,8.2,8.3,8.2,3043.0,37686.0,"-1,937",159.82%,2022-09-13
461,BABA,89.47,Call,95.0,2022-09-16,3.0,0.35,0.37,0.38,0.35,8763.0,18256.0,"-1,911",60.29%,2022-09-13
462,SNAP,11.77,Call,11.5,2022-09-16,3.0,0.49,0.5,0.51,0.51,3153.0,5918.0,"-1,860",85.00%,2022-09-13
463,AMZN,126.82,Call,130.0,2022-09-16,3.0,0.91,0.96,1.01,0.98,32725.0,38179.0,"-1,767",47.56%,2022-09-13
464,SPPI,1.17,Call,1.0,2022-09-16,3.0,0.15,0.18,0.2,0.2,690.0,3797.0,"-1,729",231.76%,2022-09-13
465,BABA,89.47,Put,95.0,2022-09-16,3.0,5.65,5.8,5.95,5.7,607.0,19819.0,"-1,619",50.08%,2022-09-13
466,SNAP,11.77,Call,12.5,2022-09-16,3.0,0.11,0.11,0.12,0.12,5125.0,11006.0,"-1,559",86.04%,2022-09-13
467,AMZN,126.82,Call,135.0,2022-09-16,3.0,0.18,0.2,0.22,0.19,17076.0,24900.0,"-1,559",47.73%,2022-09-13
468,TSLA,292.13,Call,280.0,2022-09-16,3.0,13.3,13.7,14.1,13.54,4074.0,8168.0,"-1,521",52.17%,2022-09-13
469,GILD,65.1,Call,67.0,2022-09-16,3.0,0.08,0.11,0.13,0.1,1140.0,2316.0,"-1,500",27.48%,2022-09-13
470,GM,40.53,Call,41.0,2022-09-16,3.0,0.51,0.54,0.56,0.53,991.0,7994.0,"-1,480",50.16%,2022-09-13
471,FUBO,4.61,Call,4.0,2022-09-16,3.0,0.67,0.74,0.81,0.67,1786.0,5116.0,"-1,475",165.55%,2022-09-13
472,LYFT,16.88,Call,18.0,2022-09-16,3.0,0.19,0.21,0.22,0.21,1134.0,28767.0,"-1,474",97.30%,2022-09-13
473,MRNA,131.3,Call,140.0,2022-09-16,3.0,0.55,0.59,0.62,0.58,704.0,1413.0,"-1,435",65.59%,2022-09-13
474,RIVN,38.76,Call,32.0,2022-09-16,3.0,6.7,6.8,6.9,6.9,1035.0,10985.0,"-1,420",141.56%,2022-09-13
475,AAL,13.68,Call,14.0,2022-09-16,3.0,0.17,0.18,0.19,0.19,4682.0,19976.0,"-1,406",64.80%,2022-09-13
476,XOM,95.33,Call,100.0,2022-09-16,3.0,0.11,0.12,0.13,0.12,7384.0,24101.0,"-1,264",37.56%,2022-09-13
477,FSLY,9.65,Call,10.0,2022-09-16,3.0,0.19,0.21,0.22,0.18,2095.0,3143.0,"-1,257",99.11%,2022-09-13
478,TWTR,41.74,Call,43.0,2022-09-16,3.0,0.22,0.24,0.26,0.24,14802.0,41458.0,"-1,212",45.26%,2022-09-13
479,ORCL,76.04,Call,74.0,2022-09-16,3.0,2.28,2.48,2.68,2.63,2747.0,3968.0,"-1,182",50.61%,2022-09-13
480,INTC,29.29,Put,31.0,2022-09-16,3.0,1.68,1.76,1.83,1.7,4983.0,6439.0,"-1,163",58.42%,2022-09-13
481,QSR,59.58,Call,60.0,2022-09-16,3.0,0.35,0.4,0.45,0.3,662.0,5200.0,"-1,106",27.21%,2022-09-13
482,DKNG,17.35,Call,17.0,2022-09-16,3.0,0.73,0.75,0.77,0.75,1262.0,9633.0,"-1,092",89.48%,2022-09-13
483,AAPL,153.84,Call,157.5,2022-09-16,3.0,0.72,0.74,0.76,0.75,72619.0,24024.0,"-1,088",37.00%,2022-09-13
484,BABA,89.47,Call,92.0,2022-09-16,3.0,0.9,0.94,0.97,0.93,3606.0,2065.0,"-1,069",58.89%,2022-09-13
485,AMZN,126.82,Put,115.0,2022-09-16,3.0,0.09,0.11,0.13,0.13,2854.0,45460.0,"-1,021",63.85%,2022-09-13
486,AAPL,153.84,Call,150.0,2022-09-16,3.0,4.7,4.78,4.85,4.75,9150.0,49477.0,"-1,007",42.36%,2022-09-13
487,UBER,31.32,Put,29.0,2022-09-16,3.0,0.1,0.12,0.13,0.13,1763.0,10525.0,"-1,003",74.78%,2022-09-13
488,UPST,24.97,Put,25.5,2022-09-16,3.0,1.33,1.38,1.43,1.38,961.0,585.0,"-1,000",120.29%,2022-09-13
489,SOFI,5.84,Call,6.0,2022-09-16,3.0,0.08,0.09,0.1,0.1,16971.0,22617.0,-982,78.30%,2022-09-13
490,AMZN,126.82,Call,125.0,2022-09-16,3.0,3.3,3.4,3.5,3.37,2920.0,18376.0,-931,51.24%,2022-09-13
491,AMZN,126.82,Put,140.0,2022-09-16,3.0,12.3,13.13,13.95,13.0,784.0,50538.0,-915,97.89%,2022-09-13
492,PFE,46.19,Put,45.0,2022-09-16,3.0,0.19,0.21,0.23,0.21,632.0,26635.0,-912,38.48%,2022-09-13
493,AMC,9.72,Call,9.0,2022-09-16,3.0,0.85,0.87,0.88,0.86,1302.0,9927.0,-846,118.20%,2022-09-13
494,FCX,31.05,Call,33.0,2022-09-16,3.0,0.16,0.18,0.19,0.18,553.0,16587.0,-845,69.57%,2022-09-13
495,TSLA,292.13,Call,290.0,2022-09-16,3.0,6.35,6.53,6.7,6.35,32689.0,10094.0,-842,49.26%,2022-09-13
496,CLNN,2.81,Put,2.5,2022-09-16,3.0,0.1,0.15,0.2,0.1,902.0,27743.0,-838,231.34%,2022-09-13
497,MU,53.62,Put,57.5,2022-09-16,3.0,3.9,4.0,4.1,4.0,672.0,7683.0,-825,58.02%,2022-09-13
498,AFRM,24.19,Put,23.0,2022-09-16,3.0,0.51,0.53,0.55,0.5,716.0,2672.0,-809,119.33%,2022-09-13
499,C,49.0,Call,50.0,2022-09-16,3.0,0.27,0.3,0.32,0.28,5089.0,23200.0,-789,37.18%,2022-09-13
500,PFE,46.19,Put,47.0,2022-09-16,3.0,1.03,1.08,1.12,1.07,1215.0,17112.0,-771,34.06%,2022-09-13
501,MSFT,251.99,Put,240.0,2022-09-16,3.0,0.45,0.55,0.64,0.61,3323.0,9186.0,-764,46.01%,2022-09-13
502,NU,5.31,Call,5.0,2022-09-16,3.0,0.3,0.35,0.4,0.38,2274.0,13592.0,-739,98.91%,2022-09-13
503,AMC,9.72,Call,9.5,2022-09-16,3.0,0.55,0.56,0.56,0.55,3822.0,4586.0,-730,123.81%,2022-09-13
504,BLUE,6.63,Call,7.5,2022-09-16,3.0,0.15,0.22,0.3,0.3,1308.0,14172.0,-727,252.59%,2022-09-13
505,BABA,89.47,Call,100.0,2022-09-16,3.0,0.07,0.09,0.1,0.1,8996.0,26321.0,-726,70.40%,2022-09-13
506,HOOD,10.41,Call,10.0,2022-09-16,3.0,0.54,0.57,0.59,0.57,9247.0,12805.0,-718,87.59%,2022-09-13
507,ENVX,21.72,Call,22.5,2022-09-16,3.0,0.55,0.65,0.75,0.71,5448.0,7699.0,-711,131.75%,2022-09-13
508,SQ,69.58,Put,70.0,2022-09-16,3.0,2.17,2.24,2.31,2.24,2749.0,10963.0,-705,80.43%,2022-09-13
509,UBER,31.32,Call,30.0,2022-09-16,3.0,1.57,1.62,1.66,1.53,3858.0,24464.0,-696,70.30%,2022-09-13
510,VET,24.62,Call,25.0,2022-09-16,3.0,0.45,0.5,0.55,0.6,727.0,3821.0,-693,74.88%,2022-09-13
511,F,14.74,Put,14.5,2022-09-16,3.0,0.16,0.17,0.18,0.16,7057.0,8590.0,-680,49.58%,2022-09-13
512,AFRM,24.19,Put,25.0,2022-09-16,3.0,1.44,1.47,1.5,1.49,837.0,4416.0,-671,116.73%,2022-09-13
513,JPM,116.39,Put,115.0,2022-09-16,3.0,0.95,1.01,1.06,0.94,2492.0,13728.0,-668,38.29%,2022-09-13
514,ORCL,76.04,Call,79.0,2022-09-16,3.0,0.2,0.24,0.28,0.25,4184.0,2933.0,-667,42.29%,2022-09-13
515,TSLA,292.13,Call,265.0,2022-09-16,3.0,26.95,27.48,28.0,27.65,1169.0,4710.0,-624,69.87%,2022-09-13
516,RIG,3.65,Call,3.5,2022-09-16,3.0,0.19,0.21,0.23,0.2,953.0,4314.0,-609,83.89%,2022-09-13
517,MARA,12.82,Call,13.0,2022-09-16,3.0,0.53,0.55,0.56,0.56,2061.0,5205.0,-580,138.22%,2022-09-13
518,F,14.74,Call,15.0,2022-09-16,3.0,0.16,0.17,0.18,0.17,19163.0,112155.0,-578,52.39%,2022-09-13
519,NEM,43.03,Call,45.0,2022-09-16,3.0,0.12,0.13,0.14,0.12,548.0,4983.0,-577,44.69%,2022-09-13
520,NVDA,131.31,Call,140.0,2022-09-16,3.0,0.5,0.52,0.53,0.52,13513.0,5254.0,-575,63.31%,2022-09-13
521,OXY,65.34,Call,65.0,2022-09-16,3.0,1.5,1.53,1.55,1.56,4236.0,15618.0,-573,57.02%,2022-09-13
522,M,17.13,Call,17.5,2022-09-16,3.0,0.17,0.18,0.19,0.18,11416.0,11902.0,-570,53.23%,2022-09-13
523,JPM,116.39,Call,120.0,2022-09-16,3.0,0.28,0.32,0.35,0.32,3918.0,28133.0,-567,34.48%,2022-09-13
524,C,49.0,Put,47.5,2022-09-16,3.0,0.24,0.26,0.28,0.27,1842.0,13030.0,-558,46.20%,2022-09-13
525,GM,40.53,Call,42.0,2022-09-16,3.0,0.21,0.22,0.24,0.22,1200.0,3546.0,-545,48.95%,2022-09-13
526,GE,70.84,Put,70.0,2022-09-16,3.0,0.78,0.85,0.92,0.8,673.0,8095.0,-544,46.20%,2022-09-13
527,PTON,9.91,Call,10.0,2022-09-16,3.0,0.36,0.37,0.38,0.36,5076.0,3092.0,-535,111.86%,2022-09-13
528,OXY,65.34,Call,66.0,2022-09-16,3.0,1.0,1.04,1.08,1.06,6324.0,2176.0,-519,57.32%,2022-09-13
529,ASTS,9.9,Call,12.5,2022-09-16,3.0,0.1,0.13,0.15,0.11,1648.0,6009.0,-514,208.52%,2022-09-13
530,SRNE,2.09,Call,2.0,2022-09-16,3.0,0.14,0.16,0.18,0.16,609.0,6730.0,-513,147.38%,2022-09-13
531,DKNG,17.35,Call,18.0,2022-09-16,3.0,0.28,0.29,0.3,0.29,20695.0,19215.0,-508,86.76%,2022-09-13
532,CCL,10.24,Call,10.0,2022-09-16,3.0,0.41,0.43,0.44,0.43,4957.0,40930.0,-502,80.17%,2022-09-13
533,MU,53.62,Put,56.0,2022-09-16,3.0,2.56,2.66,2.75,2.62,1503.0,3296.0,-495,51.65%,2022-09-13
534,MU,53.62,Put,55.0,2022-09-16,3.0,1.87,1.9,1.92,1.88,7044.0,14777.0,-491,53.65%,2022-09-13
535,ASAN,25.42,Call,25.0,2022-09-16,3.0,1.15,1.2,1.25,1.2,1352.0,2760.0,-487,106.76%,2022-09-13
536,AMZN,126.82,Call,129.0,2022-09-16,3.0,1.25,1.32,1.39,1.3,11808.0,3139.0,-467,47.84%,2022-09-13
537,TSLA,292.13,Call,295.0,2022-09-16,3.0,3.85,3.93,4.0,3.9,74034.0,5821.0,-464,48.85%,2022-09-13
538,WDAY,160.11,Call,175.0,2022-09-16,3.0,0.11,0.18,0.25,0.15,697.0,1633.0,-463,56.87%,2022-09-13
539,FCEL,4.12,Call,4.0,2022-09-16,3.0,0.21,0.23,0.25,0.2,1278.0,3264.0,-456,110.75%,2022-09-13
540,TSLA,292.13,Put,300.0,2022-09-16,3.0,9.55,9.85,10.15,10.0,51613.0,28359.0,-454,48.35%,2022-09-13
541,AMZN,126.82,Call,133.0,2022-09-16,3.0,0.36,0.38,0.4,0.35,9918.0,5067.0,-450,47.37%,2022-09-13
542,SMAR,38.27,Call,40.0,2022-09-16,3.0,0.3,0.38,0.45,0.4,738.0,3414.0,-450,73.69%,2022-09-13
543,PTON,9.91,Put,9.5,2022-09-16,3.0,0.24,0.25,0.26,0.24,5251.0,2323.0,-445,117.93%,2022-09-13
544,GEO,8.12,Call,8.0,2022-09-16,3.0,0.25,0.3,0.35,0.3,865.0,7016.0,-443,80.38%,2022-09-13
545,GM,40.53,Call,38.0,2022-09-16,3.0,2.64,2.71,2.77,2.59,3197.0,22182.0,-442,66.35%,2022-09-13
546,PYPL,95.01,Call,99.0,2022-09-16,3.0,0.54,0.57,0.6,0.6,937.0,1408.0,-440,56.59%,2022-09-13
547,NVDA,131.31,Put,145.0,2022-09-16,3.0,13.7,14.08,14.45,13.68,947.0,6268.0,-439,80.47%,2022-09-13
548,F,14.74,Call,14.0,2022-09-16,3.0,0.78,0.8,0.83,0.82,1144.0,31000.0,-439,62.77%,2022-09-13
549,BBBY,8.37,Call,8.0,2022-09-16,3.0,0.67,0.7,0.72,0.68,2829.0,5683.0,-434,159.33%,2022-09-13
550,PYPL,95.01,Call,100.0,2022-09-16,3.0,0.38,0.41,0.43,0.4,4827.0,13509.0,-430,55.59%,2022-09-13
551,XOM,95.33,Call,95.0,2022-09-16,3.0,1.55,1.59,1.62,1.61,969.0,9692.0,-429,41.95%,2022-09-13
552,LYFT,16.88,Put,16.0,2022-09-16,3.0,0.2,0.22,0.23,0.22,9197.0,15158.0,-429,93.04%,2022-09-13
553,TSLA,292.13,Put,266.67,2022-09-16,3.0,0.33,0.35,0.36,0.37,2746.0,51574.0,-428,62.06%,2022-09-13
554,AMZN,126.82,Put,129.0,2022-09-16,3.0,3.35,3.45,3.55,3.5,13414.0,5514.0,-424,48.83%,2022-09-13
555,GM,40.53,Call,40.0,2022-09-16,3.0,1.03,1.07,1.1,1.08,11062.0,29491.0,-421,53.83%,2022-09-13
556,AFRM,24.19,Put,22.0,2022-09-16,3.0,0.27,0.28,0.29,0.27,605.0,2731.0,-421,121.04%,2022-09-13
557,UBER,31.32,Call,32.0,2022-09-16,3.0,0.38,0.41,0.44,0.42,6317.0,11178.0,-419,61.71%,2022-09-13
558,AVYA,1.82,Call,1.0,2022-09-16,3.0,0.8,0.83,0.85,0.8,2021.0,7783.0,-419,518.00%,2022-09-13
559,ZS,181.22,Call,190.0,2022-09-16,3.0,0.95,1.06,1.16,1.07,797.0,539.0,-416,59.84%,2022-09-13
560,PINS,24.59,Call,22.5,2022-09-16,3.0,2.05,2.22,2.4,2.33,516.0,12443.0,-413,109.49%,2022-09-13
561,CFVI,12.94,Call,14.0,2022-09-16,3.0,0.5,0.55,0.6,0.59,1025.0,2267.0,-412,212.66%,2022-09-13
562,DIS,111.76,Call,114.0,2022-09-16,3.0,0.68,0.71,0.74,0.74,4059.0,2245.0,-408,39.50%,2022-09-13
563,VZ,41.75,Call,42.0,2022-09-16,3.0,0.26,0.28,0.3,0.27,637.0,5001.0,-401,25.52%,2022-09-13
564,BBBY,8.37,Put,10.0,2022-09-16,3.0,1.73,1.79,1.84,1.76,542.0,10599.0,-393,194.27%,2022-09-13
565,UPST,24.97,Put,24.5,2022-09-16,3.0,0.83,0.87,0.9,0.85,593.0,2035.0,-393,119.73%,2022-09-13
566,TSLA,292.13,Call,250.0,2022-09-16,3.0,41.8,42.18,42.55,42.25,22350.0,26410.0,-389,75.47%,2022-09-13
567,MARA,12.82,Call,13.5,2022-09-16,3.0,0.35,0.37,0.38,0.38,2268.0,1416.0,-388,139.75%,2022-09-13
568,AMZN,126.82,Call,137.5,2022-09-16,3.0,0.05,0.18,0.3,0.1,3345.0,10559.0,-388,50.99%,2022-09-13
569,MRO,26.49,Call,27.0,2022-09-16,3.0,0.36,0.38,0.39,0.39,1396.0,8567.0,-386,63.13%,2022-09-13
570,RIOT,7.63,Call,7.0,2022-09-16,3.0,0.71,0.74,0.76,0.74,812.0,4516.0,-386,126.21%,2022-09-13
571,ETSY,107.06,Call,110.0,2022-09-16,3.0,1.41,1.53,1.65,1.41,1222.0,1352.0,-383,66.63%,2022-09-13
572,PCG,12.92,Call,13.0,2022-09-16,3.0,0.1,0.12,0.13,0.11,10195.0,26092.0,-371,31.04%,2022-09-13
573,LI,26.8,Call,27.5,2022-09-16,3.0,0.37,0.39,0.41,0.4,764.0,508.0,-371,70.56%,2022-09-13
574,RIVN,38.76,Call,36.0,2022-09-16,3.0,2.91,3.03,3.15,3.01,1559.0,2421.0,-367,83.23%,2022-09-13
575,NVDA,131.31,Call,135.0,2022-09-16,3.0,1.62,1.64,1.66,1.54,19245.0,11501.0,-360,65.18%,2022-09-13
576,ASTS,9.9,Call,10.0,2022-09-16,3.0,0.45,0.5,0.55,0.5,1164.0,2249.0,-360,152.32%,2022-09-13
577,FCX,31.05,Call,31.0,2022-09-16,3.0,0.75,0.78,0.82,0.83,1194.0,7857.0,-352,67.57%,2022-09-13
578,BABA,89.47,Call,90.0,2022-09-16,3.0,1.66,1.69,1.73,1.72,1519.0,23522.0,-349,60.58%,2022-09-13
579,PLTR,7.48,Call,7.5,2022-09-16,3.0,0.16,0.17,0.17,0.17,6358.0,6556.0,-349,66.14%,2022-09-13
580,CPNG,17.62,Call,17.5,2022-09-16,3.0,0.45,0.48,0.51,0.47,654.0,3631.0,-347,63.84%,2022-09-13
581,AAPL,153.84,Call,152.5,2022-09-16,3.0,2.91,2.98,3.05,2.92,4689.0,17091.0,-346,39.20%,2022-09-13
582,WEBR,6.67,Call,7.5,2022-09-16,3.0,0.1,0.13,0.15,0.14,1473.0,6008.0,-340,169.98%,2022-09-13
583,GILD,65.1,Call,65.0,2022-09-16,3.0,0.42,0.47,0.52,0.45,1931.0,5591.0,-340,17.12%,2022-09-13
584,LYFT,16.88,Put,15.5,2022-09-16,3.0,0.12,0.13,0.13,0.12,678.0,2649.0,-333,95.64%,2022-09-13
585,SNAP,11.77,Call,11.0,2022-09-16,3.0,0.85,0.9,0.94,0.88,2379.0,11877.0,-318,90.83%,2022-09-13
586,SLB,38.47,Call,40.0,2022-09-16,3.0,0.19,0.22,0.24,0.22,1028.0,12410.0,-313,52.78%,2022-09-13
587,AAPL,153.84,Put,145.0,2022-09-16,3.0,0.23,0.24,0.24,0.25,9728.0,40589.0,-312,46.88%,2022-09-13
588,WMT,135.22,Call,135.0,2022-09-16,3.0,1.44,1.48,1.52,1.55,803.0,8015.0,-311,27.90%,2022-09-13
589,BAC,34.0,Call,34.0,2022-09-16,3.0,0.5,0.52,0.53,0.54,2937.0,13769.0,-307,41.91%,2022-09-13
590,SBUX,87.84,Put,82.5,2022-09-16,3.0,0.2,0.22,0.24,0.22,682.0,3799.0,-305,55.63%,2022-09-13
